gene_family,importance
GF_01584,0.0010193522872938272
GF_00724,0.0010117341331299004
GF_00229,0.0010005411001232352
GF_00013,0.000999748086409512
GF_00609,0.0009976988028309406
GF_01547,0.0009948716900303565
GF_00538,0.0009939975296095614
GF_00695,0.0009792021460511785
GF_02260,0.0009731803766401136
GF_00320,0.0009723645677489114
GF_00351,0.0009535067619205488
GF_00549,0.0009472164276381077
GF_01809,0.0009433967184600999
GF_00525,0.00094329279576289
GF_01823,0.0009371151962858976
GF_01054,0.0009304088322576994
GF_00164,0.0009233835587179907
GF_00722,0.0009072518384901851
GF_01536,0.0009054849296833185
GF_02152,0.0009012329638545218
GF_00572,0.0009005399827314728
GF_00971,0.0008850388581628756
GF_00761,0.0008740963857514679
GF_00110,0.0008721872481670943
GF_01618,0.0008584910894485067
GF_01923,0.0008518607113083181
GF_01685,0.0008511822347388291
GF_00081,0.0008427968101952883
GF_00866,0.000842200626754681
GF_01810,0.0008380478129041645
GF_00982,0.0008314896285388188
GF_00432,0.0008168098057407073
GF_02109,0.0008162755497213225
GF_00641,0.0008150393940240198
GF_01005,0.0008140096604760758
GF_02059,0.0008100733126762091
GF_00049,0.000805240973045535
GF_02130,0.0007922749046937345
GF_01806,0.0007887474291762316
GF_00348,0.0007870963915351598
GF_01690,0.0007848293303206837
GF_00120,0.0007845641762695779
GF_01836,0.0007824044270908798
GF_00548,0.0007721876494486146
GF_01401,0.0007674002381975944
GF_01902,0.0007634702815983838
GF_00082,0.0007616530950330599
GF_00332,0.0007591365430481778
GF_01456,0.0007422580418364003
GF_01822,0.0007420328197184806
GF_01674,0.0007372220619660811
GF_00658,0.0007367259949110284
GF_01648,0.0007350902840315634
GF_00547,0.0007350566995084355
GF_00434,0.0007291978283041542
GF_01583,0.0007274295787639164
GF_00318,0.0007272989953716672
GF_01445,0.0007257524933733685
GF_01374,0.0006891200533018838
GF_00394,0.0006887340908130916
GF_01336,0.0006856235404306328
GF_00104,0.0006802080518162379
GF_00640,0.000679259173076437
GF_00107,0.0006742485752716046
GF_01676,0.000669856535339085
GF_01688,0.0006655825572962238
GF_00315,0.0006532344712428841
GF_02223,0.0006508154383979196
GF_01856,0.00064460052711602
GF_00959,0.0006441531076105618
GF_00873,0.0006435048707804408
GF_00488,0.0006327585094446982
GF_01512,0.0006319809789383633
GF_00076,0.0006247653278133429
GF_00228,0.0006222975552670121
GF_00404,0.0006154092528740315
GF_02139,0.0006068789545910019
GF_00874,0.0006019506002490185
GF_00960,0.0005993670825186388
GF_00523,0.0005985057421891262
GF_01544,0.0005958753907902737
GF_00342,0.0005938795547959827
GF_01741,0.000591283752455949
GF_00395,0.0005882059944388489
GF_00612,0.0005861810284670635
GF_02262,0.000585798843011356
GF_00403,0.0005848344846817907
GF_01245,0.0005710466846678154
GF_00344,0.000566178822730137
GF_00358,0.0005661235914455629
GF_00105,0.0005644832207582519
GF_00415,0.0005579812402006343
GF_02075,0.0005550554912437922
GF_01900,0.0005508466160496186
GF_01818,0.000547125627031658
GF_02229,0.0005463342259959114
GF_00073,0.0005417924565404668
GF_02142,0.0005373454990529599
GF_00083,0.000533970661218793
GF_00864,0.000533056022440771
GF_00325,0.0005204044471125868
GF_00933,0.0005167581731028945
GF_00429,0.0005156028659552273
GF_02216,0.000514474875569612
GF_02092,0.0005142707040942823
GF_01028,0.0005073627375021677
GF_01292,0.0005067579512749521
GF_01385,0.0005065592675979107
GF_00327,0.0005061569295921443
GF_01680,0.0005049054486014351
GF_01230,0.000503831512934605
GF_00637,0.0005037228153320511
GF_00094,0.0005034563258821375
GF_00139,0.0004994511726115993
GF_02218,0.0004974116358860968
GF_02137,0.0004918562800740442
GF_01816,0.0004872661802478993
GF_00347,0.00048000140936104373
GF_00124,0.0004771678116417291
GF_01681,0.0004740537084245343
GF_00816,0.0004723040761806588
GF_01381,0.00047021963122576064
GF_00430,0.00046902207052695345
GF_00414,0.0004661877548732306
GF_01592,0.00046570792996835487
GF_00503,0.0004596261782028284
GF_00528,0.0004594527675566355
GF_02219,0.00045905391232673923
GF_02224,0.0004516066579015639
GF_02158,0.00045033842697181646
GF_01244,0.0004485100213071498
GF_00607,0.00044631671742995023
GF_01673,0.00044524800351590694
GF_00077,0.0004434540576496625
GF_00400,0.00043889965498770294
GF_00384,0.00043778194740681976
GF_00633,0.00043707628761098673
GF_00435,0.00043619036511067746
GF_01239,0.0004358391965653465
GF_00744,0.0004304445902584917
GF_01623,0.00043010990448095695
GF_01734,0.0004298767352301551
GF_00594,0.0004294001945468191
GF_01636,0.0004276943318777981
GF_02263,0.0004249571314368427
GF_01460,0.00042259544652666753
GF_00669,0.0004192432400634328
GF_01737,0.00041423580291252227
GF_01619,0.00041272852972414965
GF_00740,0.00040877422309633013
GF_02145,0.00040406740147822597
GF_02157,0.0003954802437996671
GF_00916,0.00039174373303367435
GF_02266,0.00039152713254696247
GF_00123,0.0003909534994698642
GF_01732,0.00038987028558120707
GF_01692,0.00038813349209079073
GF_00606,0.00038566321612444295
GF_00426,0.00038230117124690575
GF_00391,0.00037947193299541106
GF_00185,0.00037808874724831146
GF_00048,0.0003775076942279735
GF_02159,0.0003764861183331754
GF_01541,0.00037401079176321964
GF_00440,0.00037254158370041336
GF_00868,0.0003721604328000789
GF_02215,0.00036951409713343713
GF_01898,0.00036763227773004676
GF_00312,0.00036605020422506425
GF_00335,0.00036367456305917
GF_00015,0.0003626075959663298
GF_01803,0.0003623564089267336
GF_02230,0.00035983329960884766
GF_02131,0.00035955176181926804
GF_00343,0.00035710663930838904
GF_00681,0.0003528095143632392
GF_01327,0.00035254955849650286
GF_00471,0.0003506492358656917
GF_01425,0.0003459457150009427
GF_00619,0.00034239086744957195
GF_00546,0.0003414601375886933
GF_00303,0.00033566304775381814
GF_01929,0.00033411637855423036
GF_01504,0.0003334436088862083
GF_01290,0.0003333935854690485
GF_01332,0.0003314357705353362
GF_00338,0.00033106032349610804
GF_02228,0.0003307744911324368
GF_01617,0.00033031502291413773
GF_01897,0.0003254295150630503
GF_00011,0.0003253889005611737
GF_01387,0.00032068053306481836
GF_01638,0.00032047216479765526
GF_01232,0.00031976719856177075
GF_00122,0.0003177832025155796
GF_01805,0.00031373095474037456
GF_00616,0.0003132888709045698
GF_01461,0.0003110708205652644
GF_00296,0.00031080127190425994
GF_00564,0.0003106497529388705
GF_00895,0.0003068489883883468
GF_00340,0.00030220375925053014
GF_00632,0.0003014850806489906
GF_00603,0.00029669505670199117
GF_01237,0.00029541777433227004
GF_00324,0.0002924460333002341
GF_00531,0.0002902358853949189
GF_00078,0.000289590465939807
GF_00353,0.0002845423294591535
GF_00968,0.0002838857339542666
GF_02072,0.0002835062025578055
GF_01394,0.00028278485784532706
GF_01481,0.00028224446270529955
GF_01629,0.0002767049253865196
GF_00522,0.0002763010019705956
GF_01763,0.00027615676628997397
GF_01620,0.00027408893664621395
GF_00726,0.00027077724252654186
GF_00843,0.0002707593548776828
GF_01382,0.00027015945065759947
GF_00180,0.00026927686468213496
GF_00170,0.00026778653419902345
GF_00727,0.0002662364064949233
GF_02060,0.0002639990540281619
GF_02172,0.0002588857767955874
GF_00458,0.00025796152708489046
GF_01376,0.0002579366499036357
GF_00290,0.0002574788504494256
GF_00441,0.00025505070653125016
GF_01678,0.00025459413710019277
GF_00569,0.0002529821985479639
GF_00175,0.0002516615422860205
GF_00872,0.00025065716183089715
GF_02226,0.00024891602741653753
GF_01736,0.0002479460310317584
GF_00457,0.00024729088563934306
GF_00341,0.000245994021265722
GF_00611,0.0002425067450753593
GF_01689,0.00024098799702052708
GF_00427,0.00024094469167646764
GF_01476,0.00024093137050827605
GF_01234,0.00024020798439778178
GF_00729,0.0002381901788121977
GF_01815,0.0002377761521834673
GF_00360,0.00023471112263560612
GF_01691,0.00023075365838242577
GF_00401,0.00023055348526210699
GF_00333,0.0002303552377243275
GF_01397,0.00022863382000434582
GF_01630,0.00022733002935328836
GF_01514,0.0002263842920456273
GF_01233,0.00022361121949667786
GF_00601,0.0002224234699911497
GF_00857,0.00022232322153852217
GF_00369,0.00022141996665074964
GF_00314,0.00022065682889029127
GF_00155,0.00021464269543827286
GF_00845,0.00020853764748372211
GF_00709,0.00019990835326861656
GF_00043,0.00019751914622539294
GF_00106,0.00019704363737891927
GF_00867,0.00019673042190938394
GF_01534,0.00019546361865069227
GF_00311,0.00019506935324520655
GF_01872,0.00019302066803805716
GF_01246,0.0001915669094912827
GF_00329,0.00018975166217267896
GF_00115,0.000185298066711369
GF_00436,0.00018438094057282283
GF_00814,0.00018415669407066047
GF_00112,0.00018398635176524635
GF_00927,0.0001809035035334705
GF_01628,0.000180248323371358
GF_01314,0.000180135359524153
GF_02138,0.00017989150510671934
GF_01814,0.000179645983591086
GF_00811,0.0001774106920015299
GF_01553,0.00017656667150255323
GF_00393,0.0001748222187580686
GF_00143,0.00017408275236677732
GF_00620,0.00017342258059887178
GF_00142,0.00017174598503489632
GF_00084,0.00017158364020344744
GF_02084,0.00016904747974614754
GF_00527,0.00016897288184275041
GF_01866,0.00016793402346935264
GF_00388,0.000167716131640882
GF_01925,0.00016769923830019037
GF_00595,0.0001656120458667368
GF_01675,0.0001627829769793512
GF_01396,0.0001600863027372094
GF_00417,0.00015866884111673764
GF_00012,0.00015775758578932985
GF_01926,0.00015701156525354913
GF_02122,0.00015665932890053888
GF_01677,0.00015587404413114033
GF_01330,0.00015524949057578905
GF_01625,0.00015376339125812254
GF_00364,0.0001510769337525443
GF_00618,0.00014995340908306973
GF_01247,0.00014961896851600594
GF_00482,0.00014947873125213427
GF_00326,0.0001489443506883353
GF_00810,0.00014766548035369397
GF_02225,0.00014756335826664755
GF_00319,0.0001469819820521579
GF_02217,0.00014574177730875869
GF_01927,0.00014297099842833761
GF_00321,0.0001422623800491145
GF_00381,0.0001406430658144201
GF_00702,0.00013726190404427923
GF_00682,0.00013718289138157499
GF_02074,0.00013445628240598036
GF_00336,0.0001341807806064388
GF_00137,0.00013408198451351816
GF_00613,0.0001328177838807794
GF_00413,0.00012817178187707868
GF_00136,0.000122777713183516
GF_00888,0.00012237964546847965
GF_01393,0.0001214632400538673
GF_01527,0.00012136650226516478
GF_00946,0.00012028538330836991
GF_00683,0.00011886678571187434
GF_02041,0.0001159933924109819
GF_00529,0.00011422782234497849
GF_00966,0.0001123147586906485
GF_01266,0.00011201170406922441
GF_00599,0.00011072379749332462
GF_00339,0.0001099258474624523
GF_00410,0.00010905726287245609
GF_02085,0.00010628446280326818
GF_00141,0.00010512207742304821
GF_00433,0.00010122707654492259
GF_02194,0.00010113016350049269
GF_00114,0.00010024159051605891
GF_00755,9.835840474997244e-05
GF_00785,9.776234720116504e-05
GF_00072,9.57191681854748e-05
GF_00970,9.539436141086826e-05
GF_00932,9.52782284318419e-05
GF_00179,9.508290406879435e-05
GF_00870,9.447367715988188e-05
GF_00438,9.348723765003018e-05
GF_01329,9.250434905191754e-05
GF_00075,9.230435981632775e-05
GF_00635,8.990565995683958e-05
GF_01395,8.98384541948897e-05
GF_00281,8.888906593364695e-05
GF_01315,8.16257555126852e-05
GF_01012,7.952842404291396e-05
GF_01661,7.654540756145452e-05
GF_01293,7.495729938763093e-05
GF_00017,7.30598428999553e-05
GF_01359,7.297222806411952e-05
GF_02089,7.163175769682272e-05
GF_01837,7.077923178698383e-05
GF_00244,7.038465805634395e-05
GF_00117,6.958655113176282e-05
GF_01735,6.797586319028356e-05
GF_00121,6.666595879014389e-05
GF_01379,6.303692946585607e-05
GF_02076,6.237489360910418e-05
GF_00489,6.229122429991789e-05
GF_00071,6.201696363115137e-05
GF_00220,5.917543522495312e-05
GF_00365,5.826785069123671e-05
GF_02132,5.365611354637445e-05
GF_01502,5.312081501061504e-05
GF_00262,5.295059325223137e-05
GF_00570,4.813476824759098e-05
GF_01377,4.3511401650574566e-05
GF_00113,4.3100449862031325e-05
GF_01627,3.942425400117636e-05
GF_01921,3.936880386380514e-05
GF_02227,3.908366621556768e-05
GF_01885,3.827397608784315e-05
GF_00424,3.778250424031993e-05
GF_00684,3.749801207347339e-05
GF_01904,3.5406131732353046e-05
GF_00093,3.511752751213696e-05
GF_00116,3.3456845918779285e-05
GF_00178,3.1815938527400916e-05
GF_02264,3.09133258961102e-05
GF_00309,2.9570104450406518e-05
GF_01479,2.8622535477640247e-05
GF_00418,2.855953642115795e-05
GF_01538,2.8471430176386837e-05
GF_01639,2.8377131273412272e-05
GF_01801,2.7430837806310574e-05
GF_01539,2.741180537518528e-05
GF_01235,2.5946209190977615e-05
GF_00958,2.3979283907330793e-05
GF_00428,2.277262052986462e-05
GF_00860,2.1888652508378226e-05
GF_00349,2.1621013230760697e-05
GF_01447,2.1405077736778734e-05
GF_00530,2.0606717065924066e-05
GF_00614,1.947525095489417e-05
GF_01537,1.6076092566694442e-05
GF_00615,1.5471865370650187e-05
GF_00600,1.3881667252631989e-05
GF_00676,1.3560420658534231e-05
GF_01901,1.3511339874537558e-05
GF_01552,1.3448045439358514e-05
GF_00813,1.2765777038078443e-05
GF_02136,1.0274198719441449e-05
GF_00008,1.005754868613278e-05
GF_00869,1.0032251463160197e-05
GF_01621,9.862553211073037e-06
GF_01004,8.548530765780355e-06
GF_01802,8.17061094539653e-06
GF_00389,6.6302801629591095e-06
GF_01409,5.8476639887140074e-06
GF_00421,5.093930888500315e-06
GF_01540,4.38963796151605e-06
GF_00871,4.0705425129571314e-06
GF_00074,3.2697961735847966e-06
GF_00638,2.7887960841831773e-06
GF_00751,2.7088254508955396e-06
GF_01449,2.079891789311881e-06
GF_02094,1.9048772482212054e-06
GF_00109,1.8236679835168036e-06
GF_01231,1.4953177702419492e-06
GF_01684,1.3683392141618225e-06
GF_01428,1.3367369224721274e-06
GF_00108,9.507567429451254e-07
GF_00350,8.032150745070488e-07
GF_00088,8.625075342497678e-08
GF_00680,0.0
GF_01579,0.0
GF_00947,0.0
GF_00699,0.0
GF_01480,0.0
GF_00111,0.0
GF_00087,0.0
GF_01297,0.0
GF_00051,0.0
GF_00407,0.0
GF_01799,0.0
GF_00310,0.0
GF_01870,0.0
GF_01899,0.0
GF_01945,0.0
GF_00138,0.0
