gene_family,importance
GF_02215,0.0
GF_02217,0.0
GF_00105,0.0
GF_02131,0.0
GF_02136,0.0
GF_00075,0.0
GF_00076,0.0
GF_00078,0.0
GF_00087,0.0
GF_00088,0.0
GF_01449,0.0
GF_01447,0.0
GF_01439,0.0
GF_01409,0.0
GF_01397,0.0
GF_01395,0.0
GF_01390,0.0
GF_00529,0.0
GF_00472,0.0
GF_00528,0.0
GF_00421,0.0
GF_00419,0.0
GF_00417,0.0
GF_00394,0.0
GF_01466,0.0
GF_00385,0.0
GF_01535,0.0
GF_01527,0.0
GF_01552,0.0
GF_01536,0.0
GF_01579,0.0
GF_00331,0.0
GF_00336,0.0
GF_01544,0.0
GF_00338,0.0
GF_00346,0.0
GF_00355,0.0
GF_01479,0.0
GF_01481,0.0
GF_00405,0.0
GF_00388,0.0
GF_00389,0.0
GF_00381,0.0
GF_00369,0.0
GF_00365,0.0
GF_00947,0.0
GF_00949,0.0
GF_00963,0.0
GF_00970,0.0
GF_00384,0.0
GF_00972,0.0
GF_01004,0.0
GF_01012,0.0
GF_01231,0.0
GF_01240,0.0
GF_01241,0.0
GF_01242,0.0
GF_00946,0.0
GF_00548,0.0
GF_00549,0.0
GF_00569,0.0
GF_00564,0.0
GF_00574,0.0
GF_00578,0.0
GF_00601,0.0
GF_00572,0.0
GF_00607,0.0
GF_01621,0.0
GF_01635,0.0
GF_00360,0.0
GF_00364,0.0
GF_01502,0.0
GF_00407,0.0
GF_00408,0.0
GF_01676,0.0
GF_01675,0.0
GF_01672,0.0
GF_01639,0.0
GF_01634,0.0
GF_01732,0.0
GF_01688,0.0
GF_01681,0.0
GF_01806,0.0
GF_01808,0.0
GF_02101,0.0
GF_02110,0.0
GF_02113,0.0
GF_01799,0.0
GF_01803,0.0
GF_01684,0.0
GF_00017,0.0
GF_00036,0.0
GF_02228,0.0
GF_00655,0.0
GF_00680,0.0
GF_00683,0.0
GF_00676,0.0
GF_00659,0.0
GF_00860,0.0
GF_00845,0.0
GF_00870,0.0
GF_00871,0.0
GF_00872,0.0
GF_00888,0.0
GF_00927,0.0
GF_01693,0.0
GF_00932,0.0
GF_00228,0.0
GF_00250,0.0
GF_00244,0.0
GF_00281,0.0
GF_00290,0.0
GF_00309,0.0
GF_00262,0.0
GF_00311,0.0
GF_00319,0.0
GF_00324,0.0
GF_00325,0.0
GF_02227,0.0
GF_00709,0.0
GF_00722,0.0
GF_00310,0.0
GF_00727,0.0
GF_00755,0.0
GF_00810,0.0
GF_00613,0.0
GF_00614,0.0
GF_00117,0.0
GF_00121,0.0
GF_00074,0.0
GF_00136,0.0
GF_00137,0.0
GF_00138,0.0
GF_00139,0.0
GF_00073,0.0
GF_00008,0.0
GF_00072,0.0
GF_00071,0.0
